order_id,timestamp,symbol,side,order_type,requested_price,quantity,status
ORD-001531,2026-08-26 09:04:24.396,ETHUSDT,SELL,MARKET,2998.97,2.29,FILLED
ORD-001532,2026-08-26 09:04:24.639,BTCUSDT,SELL,MARKET,59924.51,2.477,FILLED
ORD-001533,2026-08-26 09:04:24.925,ETHUSDT,SELL,MARKET,3002.57,0.778,FILLED
ORD-001534,2026-08-26 09:04:25.196,BTCUSDT,SELL,MARKET,60095.05,1.999,FILLED
ORD-001535,2026-08-26 09:04:25.424,BTCUSDT,SELL,MARKET,59949.89,0.43,FILLED
ORD-001536,2026-08-26 09:04:25.524,ETHUSDT,SELL,MARKET,2998.85,2.03,FILLED
ORD-001537,2026-08-26 09:04:25.775,SOLUSDT,BUY,MARKET,140.0,0.345,FILLED
ORD-001538,2026-08-26 09:04:26.062,BTCUSDT,SELL,MARKET,60009.37,2.12,FILLED
ORD-001539,2026-08-26 09:04:26.142,BTCUSDT,BUY,MARKET,60028.88,2.368,FILLED
ORD-001540,2026-08-26 09:04:26.253,SOLUSDT,SELL,MARKET,139.66,1.07,REJECTED
ORD-001541,2026-08-26 09:04:26.506,ETHUSDT,SELL,MARKET,2998.16,1.888,FILLED
ORD-001542,2026-08-26 09:04:26.650,SOLUSDT,BUY,MARKET,139.9,0.761,FILLED
ORD-001543,2026-08-26 09:04:26.850,BTCUSDT,BUY,MARKET,60003.93,2.28,REJECTED
ORD-001544,2026-08-26 09:04:27.065,SOLUSDT,SELL,MARKET,139.96,0.535,FILLED
ORD-001545,2026-08-26 09:04:27.252,SOLUSDT,SELL,MARKET,140.03,1.813,FILLED
ORD-001546,2026-08-26 09:04:27.427,BTCUSDT,SELL,MARKET,59882.29,1.387,FILLED
ORD-001547,2026-08-26 09:04:27.654,BTCUSDT,BUY,MARKET,60012.74,0.382,FILLED
ORD-001548,2026-08-26 09:04:27.745,BTCUSDT,BUY,MARKET,59948.91,0.409,REJECTED
ORD-001549,2026-08-26 09:04:27.934,BTCUSDT,SELL,MARKET,59957.77,1.315,FILLED
ORD-001550,2026-08-26 09:04:28.215,BTCUSDT,SELL,MARKET,59984.83,0.211,FILLED
ORD-001551,2026-08-26 09:04:28.498,ETHUSDT,SELL,MARKET,3004.22,0.851,FILLED
ORD-001552,2026-08-26 09:04:28.557,ETHUSDT,BUY,MARKET,2999.78,0.207,FILLED
ORD-001553,2026-08-26 09:04:28.761,BTCUSDT,BUY,MARKET,60024.42,2.398,FILLED
ORD-001554,2026-08-26 09:04:28.919,SOLUSDT,BUY,MARKET,140.15,1.85,FILLED
ORD-001555,2026-08-26 09:04:29.085,BTCUSDT,SELL,MARKET,59963.45,0.492,FILLED
ORD-001556,2026-08-26 09:04:29.187,BTCUSDT,SELL,MARKET,59927.53,0.444,FILLED
ORD-001557,2026-08-26 09:04:29.332,BTCUSDT,SELL,MARKET,59990.21,0.562,FILLED
ORD-001558,2026-08-26 09:04:29.493,SOLUSDT,BUY,MARKET,140.14,2.482,FILLED
ORD-001559,2026-08-26 09:04:29.679,ETHUSDT,BUY,MARKET,2998.81,0.748,FILLED
ORD-001560,2026-08-26 09:04:29.814,BTCUSDT,SELL,MARKET,60038.08,0.971,FILLED
ORD-001561,2026-08-26 09:04:29.960,ETHUSDT,BUY,MARKET,3002.01,0.124,FILLED
ORD-001562,2026-08-26 09:04:30.144,BTCUSDT,SELL,MARKET,60030.28,0.396,FILLED
ORD-001563,2026-08-26 09:04:30.283,SOLUSDT,SELL,MARKET,139.9,0.329,FILLED
ORD-001564,2026-08-26 09:04:30.376,SOLUSDT,SELL,MARKET,139.83,2.252,FILLED
ORD-001565,2026-08-26 09:04:30.627,ETHUSDT,SELL,MARKET,2996.32,1.727,FILLED
ORD-001566,2026-08-26 09:04:30.808,SOLUSDT,SELL,MARKET,140.05,0.123,FILLED
ORD-001567,2026-08-26 09:04:30.926,SOLUSDT,BUY,MARKET,140.09,1.462,FILLED
ORD-001568,2026-08-26 09:04:31.156,BTCUSDT,SELL,MARKET,59895.46,1.561,FILLED
ORD-001569,2026-08-26 09:04:31.279,ETHUSDT,BUY,MARKET,2994.89,1.225,FILLED
ORD-001570,2026-08-26 09:04:31.387,ETHUSDT,SELL,MARKET,2998.69,2.317,FILLED
ORD-001571,2026-08-26 09:04:31.460,ETHUSDT,BUY,MARKET,3003.84,0.851,FILLED
ORD-001572,2026-08-26 09:04:31.657,SOLUSDT,BUY,MARKET,139.8,0.325,FILLED
ORD-001573,2026-08-26 09:04:31.930,BTCUSDT,BUY,MARKET,60006.51,1.283,FILLED
ORD-001574,2026-08-26 09:04:32.107,BTCUSDT,SELL,MARKET,59957.4,0.427,FILLED
ORD-001575,2026-08-26 09:04:32.347,SOLUSDT,BUY,MARKET,139.84,2.286,FILLED
ORD-001576,2026-08-26 09:04:32.586,BTCUSDT,SELL,MARKET,60084.6,0.686,FILLED
ORD-001577,2026-08-26 09:04:32.861,SOLUSDT,BUY,MARKET,140.13,1.719,FILLED
ORD-001578,2026-08-26 09:04:33.001,SOLUSDT,BUY,MARKET,139.91,0.42,FILLED
ORD-001579,2026-08-26 09:04:33.137,BTCUSDT,SELL,MARKET,60125.76,2.427,FILLED
ORD-001580,2026-08-26 09:04:33.261,SOLUSDT,BUY,MARKET,140.08,2.159,FILLED
ORD-001581,2026-08-26 09:04:33.456,ETHUSDT,SELL,MARKET,2996.43,1.871,FILLED
ORD-001582,2026-08-26 09:04:33.637,ETHUSDT,BUY,MARKET,3002.17,2.402,FILLED
ORD-001583,2026-08-26 09:04:33.688,BTCUSDT,SELL,MARKET,59940.74,0.238,FILLED
ORD-001584,2026-08-26 09:04:33.965,SOLUSDT,SELL,MARKET,140.07,0.112,FILLED
ORD-001585,2026-08-26 09:04:34.065,SOLUSDT,BUY,MARKET,139.97,1.134,FILLED
ORD-001586,2026-08-26 09:04:34.311,BTCUSDT,BUY,MARKET,59970.21,0.117,FILLED
ORD-001587,2026-08-26 09:04:34.470,SOLUSDT,SELL,MARKET,140.12,0.818,FILLED
ORD-001588,2026-08-26 09:04:34.561,BTCUSDT,SELL,MARKET,59920.75,2.114,FILLED
ORD-001589,2026-08-26 09:04:34.792,BTCUSDT,SELL,MARKET,59987.92,2.221,FILLED
ORD-001590,2026-08-26 09:04:35.032,BTCUSDT,BUY,MARKET,59878.57,1.047,FILLED
ORD-001591,2026-08-26 09:04:35.252,ETHUSDT,BUY,MARKET,3003.22,1.25,FILLED
ORD-001592,2026-08-26 09:04:35.484,ETHUSDT,BUY,MARKET,2998.47,2.02,FILLED
ORD-001593,2026-08-26 09:04:35.719,BTCUSDT,SELL,MARKET,60030.34,1.06,FILLED
ORD-001594,2026-08-26 09:04:35.801,SOLUSDT,SELL,MARKET,140.16,2.003,FILLED
ORD-001595,2026-08-26 09:04:36.024,BTCUSDT,SELL,MARKET,59902.38,0.668,FILLED
ORD-001596,2026-08-26 09:04:36.148,ETHUSDT,SELL,MARKET,2997.66,1.142,FILLED
ORD-001597,2026-08-26 09:04:36.384,ETHUSDT,SELL,MARKET,2995.6,1.582,FILLED
ORD-001598,2026-08-26 09:04:36.613,SOLUSDT,BUY,MARKET,139.84,2.174,FILLED
ORD-001599,2026-08-26 09:04:36.842,BTCUSDT,SELL,MARKET,60037.92,2.044,FILLED
ORD-001600,2026-08-26 09:04:36.930,SOLUSDT,BUY,MARKET,139.89,1.609,FILLED
ORD-001601,2026-08-26 09:04:37.217,BTCUSDT,BUY,MARKET,60029.01,2.477,FILLED
ORD-001602,2026-08-26 09:04:37.364,BTCUSDT,SELL,MARKET,59931.3,2.174,FILLED
ORD-001603,2026-08-26 09:04:37.523,ETHUSDT,SELL,MARKET,2998.69,0.632,FILLED
ORD-001604,2026-08-26 09:04:37.641,ETHUSDT,BUY,MARKET,2997.55,0.83,FILLED
ORD-001605,2026-08-26 09:04:37.920,ETHUSDT,SELL,MARKET,3002.81,0.693,FILLED
ORD-001606,2026-08-26 09:04:38.024,BTCUSDT,BUY,MARKET,59898.71,1.887,FILLED
ORD-001607,2026-08-26 09:04:38.138,ETHUSDT,SELL,MARKET,2996.24,1.134,FILLED
ORD-001608,2026-08-26 09:04:38.362,ETHUSDT,SELL,MARKET,3004.37,1.705,FILLED
ORD-001609,2026-08-26 09:04:38.611,SOLUSDT,BUY,MARKET,139.97,0.967,FILLED
ORD-001610,2026-08-26 09:04:38.683,SOLUSDT,SELL,MARKET,140.12,1.502,FILLED
ORD-001611,2026-08-26 09:04:38.980,BTCUSDT,BUY,MARKET,60007.64,0.198,FILLED
ORD-001612,2026-08-26 09:04:39.271,SOLUSDT,BUY,MARKET,140.0,0.337,FILLED
ORD-001613,2026-08-26 09:04:39.457,SOLUSDT,SELL,MARKET,140.0,1.926,FILLED
ORD-001614,2026-08-26 09:04:39.571,SOLUSDT,BUY,MARKET,139.99,1.421,FILLED
ORD-001615,2026-08-26 09:04:39.854,SOLUSDT,SELL,MARKET,140.09,1.822,FILLED
ORD-001616,2026-08-26 09:04:40.106,ETHUSDT,BUY,MARKET,3002.05,2.386,FILLED
ORD-001617,2026-08-26 09:04:40.167,BTCUSDT,BUY,MARKET,59956.52,0.409,FILLED
ORD-001618,2026-08-26 09:04:40.318,SOLUSDT,BUY,MARKET,140.15,1.878,FILLED
ORD-001619,2026-08-26 09:04:40.567,ETHUSDT,BUY,MARKET,3000.4,1.022,FILLED
ORD-001620,2026-08-26 09:04:40.763,ETHUSDT,SELL,MARKET,2997.29,0.109,FILLED
ORD-001621,2026-08-26 09:04:40.994,BTCUSDT,BUY,MARKET,60014.12,1.193,FILLED
ORD-001622,2026-08-26 09:04:41.185,SOLUSDT,SELL,MARKET,140.05,1.8,FILLED
ORD-001623,2026-08-26 09:04:41.398,BTCUSDT,BUY,MARKET,60128.53,0.8,FILLED
ORD-001624,2026-08-26 09:04:41.612,BTCUSDT,SELL,MARKET,60015.67,1.997,FILLED
ORD-001625,2026-08-26 09:04:41.816,BTCUSDT,BUY,MARKET,60017.88,0.934,FILLED
ORD-001626,2026-08-26 09:04:42.050,ETHUSDT,SELL,MARKET,2997.85,1.418,FILLED
ORD-001627,2026-08-26 09:04:42.260,BTCUSDT,SELL,MARKET,60029.12,2.465,FILLED
ORD-001628,2026-08-26 09:04:42.558,BTCUSDT,SELL,MARKET,60014.3,0.524,FILLED
ORD-001629,2026-08-26 09:04:42.673,BTCUSDT,BUY,MARKET,59924.54,2.37,FILLED
ORD-001630,2026-08-26 09:04:42.871,SOLUSDT,BUY,MARKET,139.99,0.745,FILLED
ORD-001631,2026-08-26 09:04:43.015,SOLUSDT,SELL,MARKET,140.12,1.843,FILLED
ORD-001632,2026-08-26 09:04:43.285,BTCUSDT,SELL,MARKET,60073.25,0.544,FILLED
ORD-001633,2026-08-26 09:04:43.407,BTCUSDT,BUY,MARKET,60056.82,0.533,FILLED
ORD-001634,2026-08-26 09:04:43.612,BTCUSDT,SELL,MARKET,59966.62,1.046,FILLED
ORD-001635,2026-08-26 09:04:43.827,BTCUSDT,BUY,MARKET,60002.34,1.192,FILLED
ORD-001636,2026-08-26 09:04:43.880,ETHUSDT,BUY,MARKET,3000.13,1.901,FILLED
ORD-001637,2026-08-26 09:04:44.125,SOLUSDT,BUY,MARKET,139.74,2.084,FILLED
ORD-001638,2026-08-26 09:04:44.415,SOLUSDT,BUY,MARKET,140.04,0.742,FILLED
ORD-001639,2026-08-26 09:04:44.603,SOLUSDT,BUY,MARKET,139.86,2.0,FILLED
ORD-001640,2026-08-26 09:04:44.847,SOLUSDT,SELL,MARKET,140.12,0.434,FILLED
ORD-001641,2026-08-26 09:04:44.959,SOLUSDT,SELL,MARKET,139.87,1.249,FILLED
ORD-001642,2026-08-26 09:04:45.035,BTCUSDT,SELL,MARKET,60009.88,2.08,FILLED
ORD-001643,2026-08-26 09:04:45.085,SOLUSDT,SELL,MARKET,139.68,1.097,FILLED
ORD-001644,2026-08-26 09:04:45.208,BTCUSDT,BUY,MARKET,60037.76,0.948,FILLED
ORD-001645,2026-08-26 09:04:45.383,BTCUSDT,SELL,MARKET,59977.65,2.264,FILLED
ORD-001646,2026-08-26 09:04:45.452,BTCUSDT,BUY,MARKET,59911.27,0.776,FILLED
ORD-001647,2026-08-26 09:04:45.731,SOLUSDT,SELL,MARKET,140.09,2.308,FILLED
ORD-001648,2026-08-26 09:04:45.954,BTCUSDT,BUY,MARKET,60076.75,1.539,FILLED
ORD-001649,2026-08-26 09:04:46.077,ETHUSDT,BUY,MARKET,3000.6,1.599,FILLED
ORD-001650,2026-08-26 09:04:46.194,ETHUSDT,BUY,MARKET,3001.31,0.986,FILLED
ORD-001651,2026-08-26 09:04:46.443,SOLUSDT,BUY,MARKET,140.05,2.447,FILLED
ORD-001652,2026-08-26 09:04:46.694,SOLUSDT,BUY,MARKET,139.93,1.831,FILLED
ORD-001653,2026-08-26 09:04:46.781,ETHUSDT,BUY,MARKET,2996.3,1.844,FILLED
ORD-001654,2026-08-26 09:04:46.912,BTCUSDT,SELL,MARKET,60077.91,1.024,FILLED
ORD-001655,2026-08-26 09:04:47.124,ETHUSDT,SELL,MARKET,3003.19,1.544,FILLED
ORD-001656,2026-08-26 09:04:47.281,ETHUSDT,BUY,MARKET,2999.27,0.69,FILLED
ORD-001657,2026-08-26 09:04:47.389,SOLUSDT,SELL,MARKET,140.05,1.387,FILLED
ORD-001658,2026-08-26 09:04:47.616,ETHUSDT,BUY,MARKET,3001.7,1.487,FILLED
ORD-001659,2026-08-26 09:04:47.883,SOLUSDT,BUY,MARKET,140.19,0.107,FILLED
ORD-001660,2026-08-26 09:04:48.150,BTCUSDT,SELL,MARKET,60052.74,0.243,FILLED
ORD-001661,2026-08-26 09:04:48.253,BTCUSDT,SELL,MARKET,59966.33,2.335,FILLED
ORD-001662,2026-08-26 09:04:48.481,BTCUSDT,BUY,MARKET,60051.39,0.443,FILLED
ORD-001663,2026-08-26 09:04:48.571,ETHUSDT,SELL,MARKET,2996.12,1.244,FILLED
ORD-001664,2026-08-26 09:04:48.659,BTCUSDT,BUY,MARKET,60023.15,1.466,FILLED
ORD-001665,2026-08-26 09:04:48.795,BTCUSDT,SELL,MARKET,59991.96,0.819,FILLED
ORD-001666,2026-08-26 09:04:48.973,ETHUSDT,BUY,MARKET,2995.52,0.177,FILLED
ORD-001667,2026-08-26 09:04:49.089,BTCUSDT,BUY,MARKET,60031.24,1.19,FILLED
ORD-001668,2026-08-26 09:04:49.389,SOLUSDT,SELL,MARKET,139.91,2.435,FILLED
ORD-001669,2026-08-26 09:04:49.593,BTCUSDT,BUY,MARKET,60029.73,2.074,FILLED
ORD-001670,2026-08-26 09:04:49.738,BTCUSDT,SELL,MARKET,59936.56,1.013,REJECTED
ORD-001671,2026-08-26 09:04:49.942,SOLUSDT,SELL,MARKET,140.11,0.287,FILLED
ORD-001672,2026-08-26 09:04:50.046,ETHUSDT,BUY,MARKET,2998.78,0.356,FILLED
ORD-001673,2026-08-26 09:04:50.259,SOLUSDT,BUY,MARKET,139.88,1.424,FILLED
ORD-001674,2026-08-26 09:04:50.453,BTCUSDT,BUY,MARKET,60024.86,1.456,FILLED
ORD-001675,2026-08-26 09:04:50.594,ETHUSDT,BUY,MARKET,3002.37,0.841,FILLED
ORD-001676,2026-08-26 09:04:50.735,ETHUSDT,SELL,MARKET,2999.55,1.038,FILLED
ORD-001677,2026-08-26 09:04:50.913,BTCUSDT,BUY,MARKET,59934.77,1.309,FILLED
ORD-001678,2026-08-26 09:04:51.181,BTCUSDT,BUY,MARKET,59971.6,1.507,FILLED
ORD-001679,2026-08-26 09:04:51.391,BTCUSDT,SELL,MARKET,59983.32,0.289,FILLED
ORD-001680,2026-08-26 09:04:51.637,BTCUSDT,BUY,MARKET,59937.38,1.67,FILLED
ORD-001681,2026-08-26 09:04:51.842,SOLUSDT,BUY,MARKET,139.94,2.481,FILLED
ORD-001682,2026-08-26 09:04:52.051,SOLUSDT,SELL,MARKET,140.27,0.798,FILLED
ORD-001683,2026-08-26 09:04:52.154,ETHUSDT,BUY,MARKET,2996.14,1.03,FILLED
ORD-001684,2026-08-26 09:04:52.228,SOLUSDT,BUY,MARKET,140.15,2.487,FILLED
ORD-001685,2026-08-26 09:04:52.482,BTCUSDT,BUY,MARKET,60036.05,2.182,FILLED
ORD-001686,2026-08-26 09:04:52.573,BTCUSDT,SELL,MARKET,59928.56,2.342,FILLED
ORD-001687,2026-08-26 09:04:52.804,BTCUSDT,SELL,MARKET,60007.0,0.271,FILLED
ORD-001688,2026-08-26 09:04:52.967,ETHUSDT,SELL,MARKET,3004.27,1.932,FILLED
ORD-001689,2026-08-26 09:04:53.110,SOLUSDT,BUY,MARKET,139.76,1.272,FILLED
ORD-001690,2026-08-26 09:04:53.272,ETHUSDT,SELL,MARKET,3000.1,1.733,FILLED
ORD-001691,2026-08-26 09:04:53.389,ETHUSDT,SELL,MARKET,2999.4,1.314,FILLED
ORD-001692,2026-08-26 09:04:53.501,SOLUSDT,BUY,MARKET,140.04,1.879,FILLED
ORD-001693,2026-08-26 09:04:53.696,SOLUSDT,BUY,MARKET,140.13,1.002,FILLED
ORD-001694,2026-08-26 09:04:53.835,ETHUSDT,BUY,MARKET,3004.65,1.706,FILLED
ORD-001695,2026-08-26 09:04:53.906,ETHUSDT,SELL,MARKET,2998.09,1.216,FILLED
ORD-001696,2026-08-26 09:04:54.007,BTCUSDT,BUY,MARKET,60103.75,1.944,FILLED
ORD-001697,2026-08-26 09:04:54.111,ETHUSDT,SELL,MARKET,3002.08,1.55,FILLED
ORD-001698,2026-08-26 09:04:54.403,SOLUSDT,SELL,MARKET,139.89,1.408,FILLED
ORD-001699,2026-08-26 09:04:54.606,ETHUSDT,BUY,MARKET,3004.66,0.175,FILLED
ORD-001700,2026-08-26 09:04:54.777,ETHUSDT,BUY,MARKET,2998.78,1.132,FILLED
ORD-001701,2026-08-26 09:04:54.935,BTCUSDT,BUY,MARKET,60054.54,1.921,FILLED
ORD-001702,2026-08-26 09:04:55.088,ETHUSDT,SELL,MARKET,2998.94,0.266,FILLED
ORD-001703,2026-08-26 09:04:55.192,BTCUSDT,SELL,MARKET,59923.39,1.107,FILLED
ORD-001704,2026-08-26 09:04:55.351,SOLUSDT,SELL,MARKET,139.94,2.248,FILLED
ORD-001705,2026-08-26 09:04:55.522,ETHUSDT,SELL,MARKET,3000.33,1.106,FILLED
ORD-001706,2026-08-26 09:04:55.718,SOLUSDT,BUY,MARKET,140.18,2.29,FILLED
ORD-001707,2026-08-26 09:04:55.953,ETHUSDT,BUY,MARKET,3003.36,0.577,FILLED
ORD-001708,2026-08-26 09:04:56.193,SOLUSDT,BUY,MARKET,140.2,2.354,FILLED
ORD-001709,2026-08-26 09:04:56.370,SOLUSDT,SELL,MARKET,140.07,2.341,FILLED
ORD-001710,2026-08-26 09:04:56.604,ETHUSDT,BUY,MARKET,3004.34,0.731,FILLED
ORD-001711,2026-08-26 09:04:56.817,BTCUSDT,SELL,MARKET,60019.31,1.622,FILLED
ORD-001712,2026-08-26 09:04:57.045,SOLUSDT,BUY,MARKET,140.25,0.55,FILLED
ORD-001713,2026-08-26 09:04:57.143,SOLUSDT,BUY,MARKET,139.86,0.603,FILLED
ORD-001714,2026-08-26 09:04:57.271,SOLUSDT,BUY,MARKET,139.91,0.825,FILLED
ORD-001715,2026-08-26 09:04:57.426,SOLUSDT,BUY,MARKET,140.02,1.194,FILLED
ORD-001716,2026-08-26 09:04:57.561,ETHUSDT,SELL,MARKET,2998.9,2.438,FILLED
ORD-001717,2026-08-26 09:04:57.652,BTCUSDT,BUY,MARKET,60009.35,1.427,FILLED
ORD-001718,2026-08-26 09:04:57.813,SOLUSDT,SELL,MARKET,139.96,1.753,FILLED
ORD-001719,2026-08-26 09:04:57.888,SOLUSDT,SELL,MARKET,139.93,2.274,FILLED
ORD-001720,2026-08-26 09:04:57.964,BTCUSDT,BUY,MARKET,60046.3,2.338,FILLED
ORD-001721,2026-08-26 09:04:58.184,ETHUSDT,BUY,MARKET,2998.3,2.034,FILLED
ORD-001722,2026-08-26 09:04:58.263,ETHUSDT,SELL,MARKET,2998.78,1.424,FILLED
ORD-001723,2026-08-26 09:04:58.431,BTCUSDT,SELL,MARKET,60017.18,2.005,FILLED
ORD-001724,2026-08-26 09:04:58.553,ETHUSDT,SELL,MARKET,2995.36,0.637,FILLED
ORD-001725,2026-08-26 09:04:58.775,ETHUSDT,SELL,MARKET,2993.65,2.282,FILLED
ORD-001726,2026-08-26 09:04:58.864,BTCUSDT,BUY,MARKET,60110.92,0.137,FILLED
ORD-001727,2026-08-26 09:04:58.975,ETHUSDT,SELL,MARKET,2995.52,2.483,FILLED
ORD-001728,2026-08-26 09:04:59.230,SOLUSDT,SELL,MARKET,140.03,2.089,FILLED
ORD-001729,2026-08-26 09:04:59.324,SOLUSDT,SELL,MARKET,140.0,2.446,FILLED
ORD-001730,2026-08-26 09:04:59.579,ETHUSDT,SELL,MARKET,2996.48,0.339,FILLED
ORD-001731,2026-08-26 09:04:59.789,BTCUSDT,BUY,MARKET,60020.77,2.123,FILLED
ORD-001732,2026-08-26 09:04:59.950,ETHUSDT,BUY,MARKET,2998.23,0.324,FILLED
ORD-001733,2026-08-26 09:05:00.020,BTCUSDT,BUY,MARKET,60049.11,2.309,FILLED
ORD-001734,2026-08-26 09:05:00.232,SOLUSDT,SELL,MARKET,140.07,2.46,FILLED
ORD-001735,2026-08-26 09:05:00.331,SOLUSDT,SELL,MARKET,140.08,0.632,FILLED
ORD-001736,2026-08-26 09:05:00.447,SOLUSDT,BUY,MARKET,139.83,1.007,FILLED
ORD-001737,2026-08-26 09:05:00.660,SOLUSDT,BUY,MARKET,140.11,1.606,FILLED
ORD-001738,2026-08-26 09:05:00.746,SOLUSDT,BUY,MARKET,139.85,0.394,FILLED
ORD-001739,2026-08-26 09:05:00.888,ETHUSDT,SELL,MARKET,3004.11,1.286,FILLED
ORD-001740,2026-08-26 09:05:01.062,BTCUSDT,SELL,MARKET,59953.54,1.093,FILLED
ORD-001741,2026-08-26 09:05:01.274,SOLUSDT,BUY,MARKET,139.81,2.235,FILLED
ORD-001742,2026-08-26 09:05:01.469,ETHUSDT,BUY,MARKET,2996.49,0.529,FILLED
ORD-001743,2026-08-26 09:05:01.676,SOLUSDT,BUY,MARKET,140.14,0.932,FILLED
ORD-001744,2026-08-26 09:05:01.775,SOLUSDT,BUY,MARKET,140.07,2.324,FILLED
ORD-001745,2026-08-26 09:05:01.880,SOLUSDT,BUY,MARKET,140.03,1.926,FILLED
ORD-001746,2026-08-26 09:05:01.951,ETHUSDT,BUY,MARKET,3004.16,0.433,FILLED
ORD-001747,2026-08-26 09:05:02.090,SOLUSDT,BUY,MARKET,140.09,2.388,FILLED
ORD-001748,2026-08-26 09:05:02.382,SOLUSDT,SELL,MARKET,139.98,1.147,FILLED
ORD-001749,2026-08-26 09:05:02.615,ETHUSDT,BUY,MARKET,2998.47,2.13,FILLED
ORD-001750,2026-08-26 09:05:02.707,ETHUSDT,SELL,MARKET,2998.31,1.51,FILLED
ORD-001751,2026-08-26 09:05:02.826,BTCUSDT,SELL,MARKET,60137.29,1.531,FILLED
ORD-001752,2026-08-26 09:05:02.971,ETHUSDT,BUY,MARKET,3000.41,1.461,FILLED
ORD-001753,2026-08-26 09:05:03.085,SOLUSDT,BUY,MARKET,140.15,2.399,FILLED
ORD-001754,2026-08-26 09:05:03.382,SOLUSDT,SELL,MARKET,139.71,1.648,FILLED
ORD-001755,2026-08-26 09:05:03.541,SOLUSDT,SELL,MARKET,140.02,2.042,FILLED
ORD-001756,2026-08-26 09:05:03.628,BTCUSDT,SELL,MARKET,59988.71,0.992,FILLED
ORD-001757,2026-08-26 09:05:03.732,ETHUSDT,BUY,MARKET,2997.16,1.82,FILLED
ORD-001758,2026-08-26 09:05:03.936,ETHUSDT,SELL,MARKET,2996.45,1.025,FILLED
ORD-001759,2026-08-26 09:05:04.212,BTCUSDT,BUY,MARKET,59958.55,1.559,FILLED
ORD-001760,2026-08-26 09:05:04.373,SOLUSDT,BUY,MARKET,140.12,1.737,FILLED
ORD-001761,2026-08-26 09:05:04.434,ETHUSDT,SELL,MARKET,2999.7,1.285,FILLED
ORD-001762,2026-08-26 09:05:04.635,ETHUSDT,SELL,MARKET,2998.04,1.543,FILLED
ORD-001763,2026-08-26 09:05:04.904,ETHUSDT,BUY,MARKET,2997.7,1.645,FILLED
ORD-001764,2026-08-26 09:05:05.057,SOLUSDT,BUY,MARKET,140.09,2.12,FILLED
ORD-001765,2026-08-26 09:05:05.319,BTCUSDT,BUY,MARKET,59973.91,1.228,FILLED
ORD-001766,2026-08-26 09:05:05.511,ETHUSDT,SELL,MARKET,3003.25,1.061,FILLED
ORD-001767,2026-08-26 09:05:05.677,ETHUSDT,SELL,MARKET,2995.89,1.771,FILLED
ORD-001768,2026-08-26 09:05:05.784,ETHUSDT,BUY,MARKET,3001.08,0.347,FILLED
ORD-001769,2026-08-26 09:05:06.019,BTCUSDT,BUY,MARKET,59935.01,2.167,FILLED
ORD-001770,2026-08-26 09:05:06.163,ETHUSDT,BUY,MARKET,2999.09,2.265,FILLED
ORD-001771,2026-08-26 09:05:06.413,SOLUSDT,BUY,MARKET,140.1,0.723,FILLED
ORD-001772,2026-08-26 09:05:06.639,BTCUSDT,BUY,MARKET,60070.72,0.733,FILLED
ORD-001773,2026-08-26 09:05:06.806,SOLUSDT,SELL,MARKET,139.84,0.431,FILLED
ORD-001774,2026-08-26 09:05:07.073,BTCUSDT,BUY,MARKET,59985.65,1.502,FILLED
ORD-001775,2026-08-26 09:05:07.245,ETHUSDT,SELL,MARKET,3007.97,0.677,FILLED
ORD-001776,2026-08-26 09:05:07.352,SOLUSDT,SELL,MARKET,139.98,1.854,FILLED
ORD-001777,2026-08-26 09:05:07.615,BTCUSDT,SELL,MARKET,59978.06,0.947,FILLED
ORD-001778,2026-08-26 09:05:07.719,BTCUSDT,BUY,MARKET,59952.92,1.287,FILLED
ORD-001779,2026-08-26 09:05:07.856,BTCUSDT,BUY,MARKET,60035.17,1.27,FILLED
ORD-001780,2026-08-26 09:05:08.140,BTCUSDT,SELL,MARKET,59948.95,0.47,FILLED
ORD-001781,2026-08-26 09:05:08.292,BTCUSDT,BUY,MARKET,59883.35,1.589,REJECTED
ORD-001782,2026-08-26 09:05:08.379,BTCUSDT,BUY,MARKET,59954.36,2.188,FILLED
ORD-001783,2026-08-26 09:05:08.598,ETHUSDT,BUY,MARKET,2997.87,0.549,REJECTED
ORD-001784,2026-08-26 09:05:08.749,SOLUSDT,SELL,MARKET,140.08,0.951,REJECTED
ORD-001785,2026-08-26 09:05:08.986,SOLUSDT,SELL,MARKET,139.86,0.335,FILLED
ORD-001786,2026-08-26 09:05:09.146,ETHUSDT,BUY,MARKET,2998.27,1.371,FILLED
ORD-001787,2026-08-26 09:05:09.264,BTCUSDT,BUY,MARKET,60075.33,0.228,REJECTED
ORD-001788,2026-08-26 09:05:09.414,BTCUSDT,BUY,MARKET,59984.69,1.779,FILLED
ORD-001789,2026-08-26 09:05:09.552,BTCUSDT,BUY,MARKET,60030.89,0.594,FILLED
ORD-001790,2026-08-26 09:05:09.761,SOLUSDT,SELL,MARKET,139.86,0.544,FILLED
ORD-001791,2026-08-26 09:05:09.985,ETHUSDT,SELL,MARKET,3003.17,0.509,FILLED
ORD-001792,2026-08-26 09:05:10.038,BTCUSDT,BUY,MARKET,59926.28,0.44,FILLED
ORD-001793,2026-08-26 09:05:10.313,SOLUSDT,SELL,MARKET,140.02,2.438,FILLED
ORD-001794,2026-08-26 09:05:10.611,BTCUSDT,BUY,MARKET,60025.95,1.526,FILLED
ORD-001795,2026-08-26 09:05:10.870,ETHUSDT,BUY,MARKET,2996.74,0.363,FILLED
