fill_id,order_id,timestamp,expected_price,executed_price,quantity,latency_ms,fee,status,slippage_pct,risk_state
FIL-000826,ORD-000826,2026-08-26 09:02:20.283,60089.56,60235.94,0.875,224,21.0826,SUCCESS,0.2436,EMERGENCY_PAUSE
FIL-000827,ORD-000827,2026-08-26 09:02:20.388,140.17,140.46,2.23,388,0.1253,SUCCESS,0.2096,EMERGENCY_PAUSE
FIL-000830,ORD-000830,2026-08-26 09:02:21.097,60043.11,60244.61,2.334,244,56.2444,SUCCESS,0.3356,EMERGENCY_PAUSE
FIL-000831,ORD-000831,2026-08-26 09:02:21.174,59993.55,59995.89,1.387,17,33.2857,SUCCESS,0.0039,EMERGENCY_PAUSE
FIL-000832,ORD-000832,2026-08-26 09:02:21.417,59928.96,59928.6,1.993,27,47.7751,SUCCESS,0.0006,EMERGENCY_PAUSE
FIL-000833,ORD-000833,2026-08-26 09:02:21.652,3000.5,3000.21,1.007,11,1.2085,SUCCESS,0.0096,EMERGENCY_PAUSE
FIL-000834,ORD-000834,2026-08-26 09:02:21.777,59964.81,59963.13,1.15,18,27.583,SUCCESS,0.0028,EMERGENCY_PAUSE
FIL-000835,ORD-000835,2026-08-26 09:02:22.014,139.9,139.88,0.934,11,0.0523,SUCCESS,0.0169,EMERGENCY_PAUSE
FIL-000836,ORD-000836,2026-08-26 09:02:22.105,2994.89,2994.07,2.165,21,2.5929,SUCCESS,0.0273,EMERGENCY_PAUSE
FIL-000837,ORD-000837,2026-08-26 09:02:22.271,60066.46,60077.33,1.4,23,33.6433,SUCCESS,0.0181,EMERGENCY_PAUSE
FIL-000838,ORD-000838,2026-08-26 09:02:22.414,59899.23,59890.72,1.587,10,38.0186,SUCCESS,0.0142,EMERGENCY_PAUSE
FIL-000839,ORD-000839,2026-08-26 09:02:22.673,140.11,140.14,2.421,7,0.1357,SUCCESS,0.0205,THROTTLE
FIL-000840,ORD-000840,2026-08-26 09:02:22.879,3000.4,3000.46,1.424,5,1.7091,SUCCESS,0.0019,WARNING
FIL-000841,ORD-000841,2026-08-26 09:02:23.097,3001.76,3001.14,0.331,41,0.3974,SUCCESS,0.0208,NORMAL
FIL-000842,ORD-000842,2026-08-26 09:02:23.198,60125.01,60150.44,2.196,15,52.8361,SUCCESS,0.0423,NORMAL
FIL-000843,ORD-000843,2026-08-26 09:02:23.347,60000.26,59984.9,1.64,8,39.3501,SUCCESS,0.0256,NORMAL
FIL-000844,ORD-000844,2026-08-26 09:02:23.490,139.95,139.94,0.714,40,0.04,SUCCESS,0.0062,NORMAL
FIL-000845,ORD-000845,2026-08-26 09:02:23.777,60061.31,60062.99,1.674,23,40.2182,SUCCESS,0.0028,NORMAL
FIL-000846,ORD-000846,2026-08-26 09:02:24.067,59785.73,59776.76,1.439,7,34.4075,SUCCESS,0.015,NORMAL
FIL-000847,ORD-000847,2026-08-26 09:02:24.252,3000.79,3000.71,1.581,9,1.8976,SUCCESS,0.0027,NORMAL
FIL-000848,ORD-000848,2026-08-26 09:02:24.434,60032.63,60057.9,0.618,5,14.8463,SUCCESS,0.0421,NORMAL
FIL-000849,ORD-000849,2026-08-26 09:02:24.618,60017.94,60018.18,0.555,24,13.324,SUCCESS,0.0004,NORMAL
FIL-000850,ORD-000850,2026-08-26 09:02:24.810,140.14,140.17,1.44,19,0.0807,SUCCESS,0.0236,NORMAL
FIL-000851,ORD-000851,2026-08-26 09:02:25.039,3003.88,3004.25,1.719,6,2.0657,SUCCESS,0.0122,NORMAL
FIL-000852,ORD-000852,2026-08-26 09:02:25.191,140.14,140.14,0.533,8,0.0299,SUCCESS,0.0001,NORMAL
FIL-000853,ORD-000853,2026-08-26 09:02:25.479,139.98,139.95,1.54,6,0.0862,SUCCESS,0.0238,NORMAL
FIL-000854,ORD-000854,2026-08-26 09:02:25.634,2992.02,2991.67,2.128,5,2.5465,SUCCESS,0.0117,NORMAL
FIL-000855,ORD-000855,2026-08-26 09:02:25.823,139.84,139.79,0.678,8,0.0379,SUCCESS,0.0343,NORMAL
FIL-000856,ORD-000856,2026-08-26 09:02:26.119,60043.23,60028.52,0.71,27,17.0481,SUCCESS,0.0245,NORMAL
FIL-000857,ORD-000857,2026-08-26 09:02:26.241,2997.67,2996.85,0.183,9,0.2194,SUCCESS,0.0273,NORMAL
FIL-000858,ORD-000858,2026-08-26 09:02:26.367,140.09,140.13,0.824,7,0.0462,SUCCESS,0.0257,NORMAL
FIL-000859,ORD-000859,2026-08-26 09:02:26.593,59990.91,60014.43,2.073,24,49.764,SUCCESS,0.0392,NORMAL
FIL-000860,ORD-000860,2026-08-26 09:02:26.710,2995.14,2995.49,0.475,17,0.5691,SUCCESS,0.0117,NORMAL
FIL-000861,ORD-000861,2026-08-26 09:02:26.862,2997.88,2998.47,0.321,19,0.385,SUCCESS,0.0196,NORMAL
FIL-000862,ORD-000862,2026-08-26 09:02:26.956,139.93,139.96,2.003,15,0.1121,SUCCESS,0.023,NORMAL
FIL-000863,ORD-000863,2026-08-26 09:02:27.153,2995.79,2996.67,1.854,9,2.2223,SUCCESS,0.0294,NORMAL
FIL-000864,ORD-000864,2026-08-26 09:02:27.428,3002.71,3004.21,0.903,6,1.0851,SUCCESS,0.0499,NORMAL
FIL-000865,ORD-000865,2026-08-26 09:02:27.669,3009.03,3008.08,1.949,10,2.3451,SUCCESS,0.0316,NORMAL
FIL-000866,ORD-000866,2026-08-26 09:02:27.853,140.15,140.17,0.23,12,0.0129,SUCCESS,0.0146,NORMAL
FIL-000867,ORD-000867,2026-08-26 09:02:27.959,60023.86,60022.96,1.306,20,31.356,SUCCESS,0.0015,NORMAL
FIL-000868,ORD-000868,2026-08-26 09:02:28.201,60046.6,60047.32,2.43,24,58.366,SUCCESS,0.0012,NORMAL
FIL-000869,ORD-000869,2026-08-26 09:02:28.284,139.86,139.9,1.046,9,0.0585,SUCCESS,0.0312,NORMAL
FIL-000870,ORD-000870,2026-08-26 09:02:28.401,3003.11,3003.41,1.416,14,1.7011,SUCCESS,0.0099,NORMAL
FIL-000871,ORD-000871,2026-08-26 09:02:28.485,60034.12,60022.65,0.413,10,9.9157,SUCCESS,0.0191,NORMAL
FIL-000872,ORD-000872,2026-08-26 09:02:28.692,2998.7,2998.82,0.571,20,0.6849,SUCCESS,0.0041,NORMAL
FIL-000873,ORD-000873,2026-08-26 09:02:28.917,140.0,140.01,1.132,26,0.0634,SUCCESS,0.0088,NORMAL
FIL-000874,ORD-000874,2026-08-26 09:02:29.015,140.07,140.11,0.977,8,0.0548,SUCCESS,0.0278,NORMAL
FIL-000875,ORD-000875,2026-08-26 09:02:29.154,3001.43,3000.04,0.832,14,0.9984,SUCCESS,0.0464,NORMAL
FIL-000876,ORD-000876,2026-08-26 09:02:29.263,140.0,139.97,2.318,28,0.1298,SUCCESS,0.0198,NORMAL
FIL-000877,ORD-000877,2026-08-26 09:02:29.502,59962.44,59956.5,0.306,14,7.3387,SUCCESS,0.0099,NORMAL
FIL-000878,ORD-000878,2026-08-26 09:02:29.761,59989.21,59989.45,2.185,29,52.4308,SUCCESS,0.0004,NORMAL
FIL-000879,ORD-000879,2026-08-26 09:02:29.931,2997.71,2998.23,0.832,9,0.9978,SUCCESS,0.0175,NORMAL
FIL-000880,ORD-000880,2026-08-26 09:02:30.114,60042.59,60028.36,0.589,24,14.1427,SUCCESS,0.0237,NORMAL
FIL-000881,ORD-000881,2026-08-26 09:02:30.335,2995.6,2995.26,1.768,15,2.1182,SUCCESS,0.0114,NORMAL
FIL-000882,ORD-000882,2026-08-26 09:02:30.428,59955.61,59949.25,0.204,9,4.8919,SUCCESS,0.0106,NORMAL
FIL-000883,ORD-000883,2026-08-26 09:02:30.597,59912.85,59892.24,0.751,16,17.9916,SUCCESS,0.0344,NORMAL
FIL-000884,ORD-000884,2026-08-26 09:02:30.880,139.89,139.89,1.691,11,0.0946,SUCCESS,0.0007,NORMAL
FIL-000885,ORD-000885,2026-08-26 09:02:31.096,139.75,139.75,2.182,18,0.122,SUCCESS,0.0014,NORMAL
FIL-000886,ORD-000886,2026-08-26 09:02:31.377,2999.81,3000.21,1.803,10,2.1638,SUCCESS,0.0132,NORMAL
FIL-000887,ORD-000887,2026-08-26 09:02:31.555,3001.21,3000.8,0.547,18,0.6566,SUCCESS,0.0137,NORMAL
FIL-000888,ORD-000888,2026-08-26 09:02:31.730,3001.86,3001.91,0.832,11,0.999,SUCCESS,0.0017,NORMAL
FIL-000889,ORD-000889,2026-08-26 09:02:31.857,3001.08,3001.08,0.953,8,1.144,SUCCESS,0.0001,NORMAL
FIL-000890,ORD-000890,2026-08-26 09:02:32.134,59893.9,59887.49,2.209,52,52.9166,SUCCESS,0.0107,NORMAL
FIL-000891,ORD-000891,2026-08-26 09:02:32.219,59948.49,59924.33,1.043,7,25.0004,SUCCESS,0.0403,NORMAL
FIL-000892,ORD-000892,2026-08-26 09:02:32.444,59957.2,59941.07,2.194,19,52.6043,SUCCESS,0.0269,NORMAL
FIL-000893,ORD-000893,2026-08-26 09:02:32.726,59938.24,59934.28,2.429,11,58.2321,SUCCESS,0.0066,NORMAL
FIL-000894,ORD-000894,2026-08-26 09:02:32.924,139.9,139.89,1.666,12,0.0932,SUCCESS,0.0084,NORMAL
FIL-000895,ORD-000895,2026-08-26 09:02:33.108,139.87,139.89,1.792,17,0.1003,SUCCESS,0.0118,NORMAL
FIL-000896,ORD-000896,2026-08-26 09:02:33.396,60017.76,60017.22,0.448,5,10.7551,SUCCESS,0.0009,NORMAL
FIL-000897,ORD-000897,2026-08-26 09:02:33.476,139.97,140.03,2.377,15,0.1331,SUCCESS,0.04,NORMAL
FIL-000898,ORD-000898,2026-08-26 09:02:33.607,60068.86,60053.12,0.171,8,4.1076,SUCCESS,0.0262,NORMAL
FIL-000899,ORD-000899,2026-08-26 09:02:33.820,2996.26,2995.62,2.072,19,2.4828,SUCCESS,0.0215,NORMAL
FIL-000900,ORD-000900,2026-08-26 09:02:33.876,140.12,140.08,0.416,8,0.0233,SUCCESS,0.0304,NORMAL
FIL-000901,ORD-000901,2026-08-26 09:02:33.985,140.03,140.02,1.531,40,0.0857,SUCCESS,0.0057,NORMAL
FIL-000902,ORD-000902,2026-08-26 09:02:34.163,140.05,140.09,1.244,15,0.0697,SUCCESS,0.0309,NORMAL
FIL-000903,ORD-000903,2026-08-26 09:02:34.338,140.15,140.13,2.145,11,0.1202,SUCCESS,0.0109,NORMAL
FIL-000904,ORD-000904,2026-08-26 09:02:34.636,2999.53,3000.17,1.081,8,1.2973,SUCCESS,0.0214,NORMAL
FIL-000905,ORD-000905,2026-08-26 09:02:34.737,59990.27,59988.89,1.711,11,41.0564,SUCCESS,0.0023,NORMAL
FIL-000906,ORD-000906,2026-08-26 09:02:34.944,60031.23,60036.93,1.154,18,27.713,SUCCESS,0.0095,NORMAL
FIL-000907,ORD-000907,2026-08-26 09:02:35.192,2999.18,2998.69,1.126,6,1.3506,SUCCESS,0.0163,NORMAL
FIL-000908,ORD-000908,2026-08-26 09:02:35.388,60005.38,60004.6,2.354,11,56.5003,SUCCESS,0.0013,NORMAL
FIL-000909,ORD-000909,2026-08-26 09:02:35.448,139.79,139.8,2.085,20,0.1166,SUCCESS,0.0103,NORMAL
FIL-000910,ORD-000910,2026-08-26 09:02:35.693,59988.79,59979.31,1.03,16,24.7115,SUCCESS,0.0158,NORMAL
FIL-000911,ORD-000911,2026-08-26 09:02:35.941,140.11,140.13,2.223,20,0.1246,SUCCESS,0.0172,NORMAL
FIL-000912,ORD-000912,2026-08-26 09:02:36.167,3001.4,3001.23,2.306,5,2.7683,SUCCESS,0.0057,NORMAL
FIL-000913,ORD-000913,2026-08-26 09:02:36.345,139.91,139.97,0.317,8,0.0177,SUCCESS,0.0441,NORMAL
FIL-000914,ORD-000914,2026-08-26 09:02:36.429,59987.95,59988.91,1.771,16,42.4961,SUCCESS,0.0016,NORMAL
FIL-000915,ORD-000915,2026-08-26 09:02:36.708,3000.42,2999.87,1.189,41,1.4267,SUCCESS,0.0182,NORMAL
FIL-000916,ORD-000916,2026-08-26 09:02:36.924,140.07,140.09,0.878,25,0.0492,SUCCESS,0.0115,NORMAL
FIL-000917,ORD-000917,2026-08-26 09:02:37.089,140.11,140.16,0.374,7,0.021,SUCCESS,0.0383,NORMAL
FIL-000918,ORD-000918,2026-08-26 09:02:37.388,140.09,140.08,1.844,21,0.1033,SUCCESS,0.0053,NORMAL
FIL-000919,ORD-000919,2026-08-26 09:02:37.671,140.02,140.04,1.944,10,0.1089,SUCCESS,0.0131,NORMAL
FIL-000920,ORD-000920,2026-08-26 09:02:37.734,3002.6,3002.77,1.946,14,2.3374,SUCCESS,0.0057,NORMAL
FIL-000921,ORD-000921,2026-08-26 09:02:37.944,2995.56,2994.6,1.171,32,1.4027,SUCCESS,0.0321,NORMAL
FIL-000922,ORD-000922,2026-08-26 09:02:38.189,60044.47,60054.56,0.108,12,2.5944,SUCCESS,0.0168,NORMAL
FIL-000923,ORD-000923,2026-08-26 09:02:38.240,3002.38,3003.05,1.404,19,1.6865,SUCCESS,0.0223,NORMAL
FIL-000924,ORD-000924,2026-08-26 09:02:38.394,139.71,139.71,1.242,17,0.0694,SUCCESS,0.001,NORMAL
FIL-000925,ORD-000925,2026-08-26 09:02:38.515,3002.88,3002.99,2.217,12,2.6631,SUCCESS,0.0038,NORMAL
FIL-000926,ORD-000926,2026-08-26 09:02:38.574,140.01,140.01,1.668,13,0.0934,SUCCESS,0.0001,NORMAL
FIL-000927,ORD-000927,2026-08-26 09:02:38.859,60092.63,60095.03,0.816,17,19.615,SUCCESS,0.004,NORMAL
FIL-000928,ORD-000928,2026-08-26 09:02:38.981,59976.46,59991.93,0.487,7,11.6864,SUCCESS,0.0258,NORMAL
FIL-000929,ORD-000929,2026-08-26 09:02:39.040,140.06,140.07,0.964,25,0.054,SUCCESS,0.0039,NORMAL
FIL-000930,ORD-000930,2026-08-26 09:02:39.284,60013.8,60006.78,2.069,9,49.6616,SUCCESS,0.0117,NORMAL
FIL-000931,ORD-000931,2026-08-26 09:02:39.404,2997.82,2998.81,1.767,13,2.1196,SUCCESS,0.0329,NORMAL
FIL-000932,ORD-000932,2026-08-26 09:02:39.481,3001.3,3000.71,1.569,10,1.8832,SUCCESS,0.0196,NORMAL
FIL-000933,ORD-000933,2026-08-26 09:02:39.711,140.09,140.11,2.341,9,0.1312,SUCCESS,0.0129,NORMAL
FIL-000934,ORD-000934,2026-08-26 09:02:39.920,2995.61,2995.45,1.361,13,1.6307,SUCCESS,0.0054,NORMAL
FIL-000935,ORD-000935,2026-08-26 09:02:40.097,2997.75,2998.29,1.85,14,2.2187,SUCCESS,0.018,NORMAL
FIL-000936,ORD-000936,2026-08-26 09:02:40.196,3000.34,3001.19,0.797,28,0.9568,SUCCESS,0.0284,NORMAL
FIL-000937,ORD-000937,2026-08-26 09:02:40.463,60034.96,60036.28,0.383,28,9.1976,SUCCESS,0.0022,NORMAL
FIL-000938,ORD-000938,2026-08-26 09:02:40.676,60089.44,60077.72,1.445,16,34.7249,SUCCESS,0.0195,NORMAL
FIL-000939,ORD-000939,2026-08-26 09:02:40.743,59950.41,59956.82,0.711,7,17.0517,SUCCESS,0.0107,NORMAL
FIL-000940,ORD-000940,2026-08-26 09:02:40.978,3001.93,2997.37,1.746,211,2.0934,SUCCESS,0.1518,WARNING
FIL-000941,ORD-000941,2026-08-26 09:02:41.149,140.15,140.71,2.313,360,0.1302,SUCCESS,0.4001,THROTTLE
FIL-000942,ORD-000942,2026-08-26 09:02:41.399,60061.12,60311.94,1.389,223,33.5093,SUCCESS,0.4176,EMERGENCY_PAUSE
FIL-000943,ORD-000943,2026-08-26 09:02:41.502,2998.17,3009.19,0.857,207,1.0316,SUCCESS,0.3675,EMERGENCY_PAUSE
FIL-000944,ORD-000944,2026-08-26 09:02:41.559,139.81,139.45,2.427,242,0.1354,SUCCESS,0.2561,EMERGENCY_PAUSE
FIL-000945,ORD-000945,2026-08-26 09:02:41.830,3006.98,2997.32,1.035,250,1.2409,SUCCESS,0.3213,EMERGENCY_PAUSE
FIL-000946,ORD-000946,2026-08-26 09:02:42.092,3001.0,2995.72,2.205,194,2.6422,SUCCESS,0.176,EMERGENCY_PAUSE
FIL-000948,ORD-000948,2026-08-26 09:02:42.438,2998.61,3004.49,0.916,983,1.1008,SUCCESS,0.1962,EMERGENCY_PAUSE
FIL-000949,ORD-000949,2026-08-26 09:02:42.661,140.13,139.55,2.073,314,0.1157,SUCCESS,0.4115,EMERGENCY_PAUSE
FIL-000951,ORD-000951,2026-08-26 09:02:43.195,60118.27,60128.97,0.347,19,8.3459,SUCCESS,0.0178,EMERGENCY_PAUSE
FIL-000952,ORD-000952,2026-08-26 09:02:43.298,139.99,139.97,1.633,11,0.0914,SUCCESS,0.0159,EMERGENCY_PAUSE
FIL-000953,ORD-000953,2026-08-26 09:02:43.460,3001.28,3002.14,0.866,14,1.0399,SUCCESS,0.0285,EMERGENCY_PAUSE
FIL-000954,ORD-000954,2026-08-26 09:02:43.755,140.05,140.06,0.375,6,0.021,SUCCESS,0.0083,EMERGENCY_PAUSE
FIL-000955,ORD-000955,2026-08-26 09:02:43.841,139.88,139.88,0.864,19,0.0483,SUCCESS,0.0018,EMERGENCY_PAUSE
FIL-000956,ORD-000956,2026-08-26 09:02:44.119,139.92,139.9,0.847,32,0.0474,SUCCESS,0.0157,EMERGENCY_PAUSE
FIL-000957,ORD-000957,2026-08-26 09:02:44.181,2999.81,2999.24,2.268,11,2.7209,SUCCESS,0.019,EMERGENCY_PAUSE
FIL-000958,ORD-000958,2026-08-26 09:02:44.383,59991.26,59988.08,0.53,14,12.7175,SUCCESS,0.0053,EMERGENCY_PAUSE
FIL-000959,ORD-000959,2026-08-26 09:02:44.615,140.19,140.15,2.062,8,0.1156,SUCCESS,0.0299,THROTTLE
FIL-000960,ORD-000960,2026-08-26 09:02:44.698,140.18,140.2,1.218,25,0.0683,SUCCESS,0.0126,WARNING
FIL-000961,ORD-000961,2026-08-26 09:02:44.944,59990.81,59970.11,1.647,9,39.5083,SUCCESS,0.0345,NORMAL
FIL-000962,ORD-000962,2026-08-26 09:02:45.151,2998.98,2997.82,2.167,7,2.5985,SUCCESS,0.0386,NORMAL
FIL-000963,ORD-000963,2026-08-26 09:02:45.402,2997.3,2997.04,1.696,10,2.0332,SUCCESS,0.0087,NORMAL
FIL-000964,ORD-000964,2026-08-26 09:02:45.574,2998.87,2998.01,0.371,14,0.4449,SUCCESS,0.0288,NORMAL
FIL-000965,ORD-000965,2026-08-26 09:02:45.754,2998.48,2998.91,1.479,10,1.7742,SUCCESS,0.0142,NORMAL
FIL-000966,ORD-000966,2026-08-26 09:02:45.970,59976.31,59954.18,0.882,75,21.1518,SUCCESS,0.0369,NORMAL
FIL-000967,ORD-000967,2026-08-26 09:02:46.178,59881.42,59868.01,1.092,7,26.1503,SUCCESS,0.0224,NORMAL
FIL-000968,ORD-000968,2026-08-26 09:02:46.436,59930.73,59942.36,0.918,5,22.0108,SUCCESS,0.0194,NORMAL
FIL-000969,ORD-000969,2026-08-26 09:02:46.625,139.91,139.86,1.99,20,0.1113,SUCCESS,0.0341,NORMAL
FIL-000970,ORD-000970,2026-08-26 09:02:46.857,140.19,140.23,1.874,5,0.1051,SUCCESS,0.0294,NORMAL
FIL-000971,ORD-000971,2026-08-26 09:02:46.931,140.08,140.06,0.881,12,0.0494,SUCCESS,0.0128,NORMAL
FIL-000972,ORD-000972,2026-08-26 09:02:47.156,3001.11,3002.32,1.536,5,1.8446,SUCCESS,0.0403,NORMAL
FIL-000973,ORD-000973,2026-08-26 09:02:47.261,140.05,140.0,0.248,23,0.0139,SUCCESS,0.0391,NORMAL
FIL-000974,ORD-000974,2026-08-26 09:02:47.385,60051.07,60064.58,1.187,13,28.5187,SUCCESS,0.0225,NORMAL
FIL-000975,ORD-000975,2026-08-26 09:02:47.580,3000.93,3000.71,0.86,16,1.0322,SUCCESS,0.0072,NORMAL
FIL-000976,ORD-000976,2026-08-26 09:02:47.864,139.89,139.86,1.823,7,0.102,SUCCESS,0.0206,NORMAL
FIL-000977,ORD-000977,2026-08-26 09:02:48.130,3001.19,3001.77,1.325,33,1.5909,SUCCESS,0.0193,NORMAL
FIL-000978,ORD-000978,2026-08-26 09:02:48.180,60026.48,60003.19,2.423,17,58.1551,SUCCESS,0.0388,NORMAL
FIL-000979,ORD-000979,2026-08-26 09:02:48.340,140.02,139.98,0.175,17,0.0098,SUCCESS,0.0288,NORMAL
FIL-000980,ORD-000980,2026-08-26 09:02:48.501,139.98,139.96,1.074,20,0.0601,SUCCESS,0.0143,NORMAL
FIL-000981,ORD-000981,2026-08-26 09:02:48.649,139.89,139.89,0.552,9,0.0309,SUCCESS,0.003,NORMAL
FIL-000982,ORD-000982,2026-08-26 09:02:48.733,2997.43,2997.32,1.708,11,2.0478,SUCCESS,0.0037,NORMAL
FIL-000983,ORD-000983,2026-08-26 09:02:48.951,60006.94,60023.74,2.224,7,53.3971,SUCCESS,0.028,NORMAL
FIL-000984,ORD-000984,2026-08-26 09:02:49.117,3000.97,3000.98,1.098,10,1.318,SUCCESS,0.0004,NORMAL
FIL-000985,ORD-000985,2026-08-26 09:02:49.376,140.06,140.02,1.118,24,0.0626,SUCCESS,0.0306,NORMAL
FIL-000986,ORD-000986,2026-08-26 09:02:49.573,3002.48,3002.12,1.551,8,1.8625,SUCCESS,0.012,NORMAL
FIL-000987,ORD-000987,2026-08-26 09:02:49.770,3000.82,3001.45,2.324,9,2.7901,SUCCESS,0.0211,NORMAL
FIL-000988,ORD-000988,2026-08-26 09:02:49.848,2997.85,2997.92,1.792,19,2.1489,SUCCESS,0.0022,NORMAL
FIL-000989,ORD-000989,2026-08-26 09:02:50.032,140.05,140.03,1.852,8,0.1037,SUCCESS,0.0173,NORMAL
FIL-000990,ORD-000990,2026-08-26 09:02:50.144,3002.83,3002.21,1.564,23,1.8782,SUCCESS,0.0207,NORMAL
FIL-000991,ORD-000991,2026-08-26 09:02:50.350,2998.21,2998.86,1.491,6,1.7885,SUCCESS,0.0216,NORMAL
FIL-000992,ORD-000992,2026-08-26 09:02:50.631,59937.04,59913.84,1.19,11,28.519,SUCCESS,0.0387,NORMAL
FIL-000993,ORD-000993,2026-08-26 09:02:50.755,3000.75,3000.11,2.016,5,2.4193,SUCCESS,0.0213,NORMAL
FIL-000994,ORD-000994,2026-08-26 09:02:51.005,59931.87,59951.83,0.83,32,19.904,SUCCESS,0.0333,NORMAL
FIL-000995,ORD-000995,2026-08-26 09:02:51.068,139.94,139.91,0.506,32,0.0283,SUCCESS,0.0246,NORMAL
FIL-000996,ORD-000996,2026-08-26 09:02:51.139,139.92,139.89,0.788,15,0.0441,SUCCESS,0.0229,NORMAL
FIL-000997,ORD-000997,2026-08-26 09:02:51.260,60051.41,60064.74,0.418,28,10.0428,SUCCESS,0.0222,NORMAL
FIL-000998,ORD-000998,2026-08-26 09:02:51.461,2999.41,2999.41,0.519,6,0.6227,SUCCESS,0.0001,NORMAL
FIL-000999,ORD-000999,2026-08-26 09:02:51.711,140.0,140.01,0.521,23,0.0292,SUCCESS,0.0073,NORMAL
FIL-001000,ORD-001000,2026-08-26 09:02:51.848,139.76,139.79,2.169,17,0.1213,SUCCESS,0.0228,NORMAL
FIL-001001,ORD-001001,2026-08-26 09:02:52.090,60043.32,60065.3,2.11,22,50.6951,SUCCESS,0.0366,NORMAL
FIL-001002,ORD-001002,2026-08-26 09:02:52.193,3002.91,3001.4,1.63,16,1.9569,SUCCESS,0.0504,NORMAL
FIL-001003,ORD-001003,2026-08-26 09:02:52.256,140.02,139.98,2.067,15,0.1157,SUCCESS,0.0309,NORMAL
FIL-001004,ORD-001004,2026-08-26 09:02:52.498,60100.12,60100.0,1.891,10,45.4596,SUCCESS,0.0002,NORMAL
FIL-001005,ORD-001005,2026-08-26 09:02:52.585,140.08,140.11,1.239,36,0.0694,SUCCESS,0.018,NORMAL
FIL-001006,ORD-001006,2026-08-26 09:02:52.808,139.96,139.93,1.177,14,0.0659,SUCCESS,0.0212,NORMAL
FIL-001007,ORD-001007,2026-08-26 09:02:53.074,3002.18,3003.01,0.949,15,1.1399,SUCCESS,0.0277,NORMAL
FIL-001008,ORD-001008,2026-08-26 09:02:53.291,2999.5,2999.41,0.336,18,0.4031,SUCCESS,0.0031,NORMAL
FIL-001009,ORD-001009,2026-08-26 09:02:53.513,139.84,139.78,0.68,39,0.038,SUCCESS,0.0396,NORMAL
FIL-001010,ORD-001010,2026-08-26 09:02:53.643,140.01,140.03,2.484,19,0.1391,SUCCESS,0.0155,NORMAL
FIL-001011,ORD-001011,2026-08-26 09:02:53.718,140.15,140.2,0.129,8,0.0072,SUCCESS,0.0368,NORMAL
FIL-001012,ORD-001012,2026-08-26 09:02:53.832,140.07,140.08,1.841,15,0.1032,SUCCESS,0.0104,NORMAL
FIL-001013,ORD-001013,2026-08-26 09:02:54.050,60039.77,60044.33,2.352,12,56.4897,SUCCESS,0.0076,NORMAL
FIL-001014,ORD-001014,2026-08-26 09:02:54.133,60063.17,60074.88,2.155,7,51.7845,SUCCESS,0.0195,NORMAL
FIL-001015,ORD-001015,2026-08-26 09:02:54.302,3004.96,3005.77,0.708,26,0.8512,SUCCESS,0.0271,NORMAL
FIL-001016,ORD-001016,2026-08-26 09:02:54.461,139.87,139.97,0.763,11,0.0427,SUCCESS,0.0712,NORMAL
FIL-001017,ORD-001017,2026-08-26 09:02:54.526,140.02,140.0,0.765,8,0.0428,SUCCESS,0.013,NORMAL
FIL-001018,ORD-001018,2026-08-26 09:02:54.643,3000.15,2999.39,2.393,15,2.871,SUCCESS,0.0253,NORMAL
FIL-001019,ORD-001019,2026-08-26 09:02:54.793,59966.05,59961.85,0.582,5,13.9591,SUCCESS,0.007,NORMAL
FIL-001020,ORD-001020,2026-08-26 09:02:55.000,59945.55,59941.35,1.135,16,27.2134,SUCCESS,0.007,NORMAL
FIL-001021,ORD-001021,2026-08-26 09:02:55.068,139.85,139.88,0.348,28,0.0195,SUCCESS,0.0225,NORMAL
FIL-001022,ORD-001022,2026-08-26 09:02:55.285,59984.01,59975.49,1.294,21,31.0433,SUCCESS,0.0142,NORMAL
FIL-001023,ORD-001023,2026-08-26 09:02:55.514,140.14,140.14,0.739,75,0.0414,SUCCESS,0.0026,NORMAL
FIL-001024,ORD-001024,2026-08-26 09:02:55.689,3000.57,3000.22,2.356,12,2.8274,SUCCESS,0.0115,NORMAL
FIL-001025,ORD-001025,2026-08-26 09:02:55.756,2998.15,2997.97,2.049,49,2.4571,SUCCESS,0.0061,NORMAL
FIL-001026,ORD-001026,2026-08-26 09:02:55.929,140.06,140.08,2.063,38,0.1156,SUCCESS,0.0162,NORMAL
FIL-001027,ORD-001027,2026-08-26 09:02:56.224,59981.65,59978.71,0.232,5,5.566,SUCCESS,0.0049,NORMAL
FIL-001028,ORD-001028,2026-08-26 09:02:56.489,139.92,139.93,0.916,12,0.0513,SUCCESS,0.0041,NORMAL
FIL-001029,ORD-001029,2026-08-26 09:02:56.637,2998.23,2998.1,0.194,7,0.2327,SUCCESS,0.0043,NORMAL
FIL-001030,ORD-001030,2026-08-26 09:02:56.863,139.77,139.77,0.356,24,0.0199,SUCCESS,0.0007,NORMAL
FIL-001031,ORD-001031,2026-08-26 09:02:56.948,2996.09,2995.77,1.865,8,2.2348,SUCCESS,0.0108,NORMAL
FIL-001032,ORD-001032,2026-08-26 09:02:57.097,59983.11,59984.07,0.672,10,16.1237,SUCCESS,0.0016,NORMAL
FIL-001033,ORD-001033,2026-08-26 09:02:57.394,59966.63,59958.47,2.048,7,49.118,SUCCESS,0.0136,NORMAL
